COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,date
Cyprus,JUL2020,July 2020,2020,7,July,Hydro,0.0,1,0.0,0.0,0.0,2020-07-01
Cyprus,JUL2020,July 2020,2020,7,July,Wind,13.907702,2,240.407999,154.56159,0.0277361068587962,2020-07-01
Cyprus,JUL2020,July 2020,2020,7,July,Solar,32.874248,3,295.608001,121.483804,0.0655610578534518,2020-07-01
Cyprus,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Cyprus,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Czech Republic,JUL2020,July 2020,2020,7,July,Hydro,310.817931,1,3402.786999,2025.649638,0.0582701477998861,2020-07-01
Czech Republic,JUL2020,July 2020,2020,7,July,Wind,31.186115,2,690.699999,403.3989,0.0058465723792307,2020-07-01
Czech Republic,JUL2020,July 2020,2020,7,July,Solar,301.539988,3,2266.729,1530.319554,0.0565307786838587,2020-07-01
Czech Republic,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Czech Republic,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Denmark,JUL2020,July 2020,2020,7,July,Hydro,0.908568,1,17.217,9.034755,0.0004755719758021,2020-07-01
Denmark,JUL2020,July 2020,2020,7,July,Wind,1294.599213,2,16149.833001,9349.208551,0.6776323903090237,2020-07-01
Denmark,JUL2020,July 2020,2020,7,July,Solar,152.612281,3,1181.084,693.721,0.079881884467469,2020-07-01
Denmark,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Denmark,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Estonia,JUL2020,July 2020,2020,7,July,Hydro,2.032086,1,38.609625,10.871657,0.005796015957582,2020-07-01
Estonia,JUL2020,July 2020,2020,7,July,Wind,48.950124,2,825.159228,391.0016,0.1396179589985962,2020-07-01
Estonia,JUL2020,July 2020,2020,7,July,Solar,10.437,3,73.5,52.92,0.0297689263885899,2020-07-01
Estonia,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Estonia,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Finland,JUL2020,July 2020,2020,7,July,Hydro,1136.282884,1,15669.336405,7651.433419,0.2463868888181851,2020-07-01
Finland,JUL2020,July 2020,2020,7,July,Wind,406.512109,2,7938.150001,3543.848466,0.0881464072140586,2020-07-01
Finland,JUL2020,July 2020,2020,7,July,Solar,37.690074,3,219.0,102.828213,0.0081725600226388,2020-07-01
Finland,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Finland,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
France,JUL2020,July 2020,2020,7,July,Hydro,4644.410102,1,65717.518499,35968.830182,0.1323130935000987,2020-07-01
France,JUL2020,July 2020,2020,7,July,Wind,2108.367174,2,39791.900999,18644.379972,0.0600645888066326,2020-07-01
France,JUL2020,July 2020,2020,7,July,Solar,1745.277104,3,13398.392,7741.897477,0.0497206335301209,2020-07-01
France,JUL2020,July 2020,2020,7,July,Geothermal,9.999917,4,119.999004,67.522581,0.0002848843930566,2020-07-01
France,JUL2020,July 2020,2020,7,July,Other renewables,39.65525,5,475.863,275.973831,0.0011297255594979,2020-07-01
Germany,JUL2020,July 2020,2020,7,July,Hydro,2202.323027,1,24714.0,15521.621033,0.0527151755782576,2020-07-01
Germany,JUL2020,July 2020,2020,7,July,Wind,7005.81018,2,129644.0,71758.572908,0.1676922545779861,2020-07-01
Germany,JUL2020,July 2020,2020,7,July,Solar,6575.155476,3,47687.000001,29313.000825,0.1573840309174964,2020-07-01
Germany,JUL2020,July 2020,2020,7,July,Geothermal,14.194872,4,173.0,90.575931,0.0003397708513315,2020-07-01
Germany,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Greece,JUL2020,July 2020,2020,7,July,Hydro,409.886934,1,3434.234108,2490.4553,0.0977290393607645,2020-07-01
Greece,JUL2020,July 2020,2020,7,July,Wind,823.559846,2,9263.201778,3961.882173,0.1963607666637141,2020-07-01
Greece,JUL2020,July 2020,2020,7,July,Solar,552.539729,3,4911.54465,2607.404973,0.1317416400587855,2020-07-01
Greece,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Greece,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Hungary,JUL2020,July 2020,2020,7,July,Hydro,23.940633,1,238.0,132.336923,0.0083919560256333,2020-07-01
Hungary,JUL2020,July 2020,2020,7,July,Wind,33.829409,2,636.0,447.219468,0.0118582876526767,2020-07-01
Hungary,JUL2020,July 2020,2020,7,July,Solar,313.37911,3,2440.999999,867.920782,0.1098493807775308,2020-07-01
Hungary,JUL2020,July 2020,2020,7,July,Geothermal,0.596244,4,8.0,5.185737,0.0002090025534641,2020-07-01
Hungary,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
IEA Total,JUL2020,July 2020,2020,7,July,Hydro,127281.684881,1,1457295.206262,854557.516906,0.137351455402035,2020-07-01
IEA Total,JUL2020,July 2020,2020,7,July,Wind,58934.382019,2,919628.892786,470474.840495,0.0635969200996766,2020-07-01
IEA Total,JUL2020,July 2020,2020,7,July,Solar,41298.811563,3,387548.832231,214885.094102,0.0445661281107004,2020-07-01
IEA Total,JUL2020,July 2020,2020,7,July,Geothermal,3716.651541,4,45189.652734,26479.959612,0.0040106909242742,2020-07-01
IEA Total,JUL2020,July 2020,2020,7,July,Other renewables,82.268928,5,970.404001,570.009512,8.877755669034207e-05,2020-07-01
Iceland,JUL2020,July 2020,2020,7,July,Hydro,1051.374955,1,12919.620001,7932.548757,0.6978825314129411,2020-07-01
Iceland,JUL2020,July 2020,2020,7,July,Wind,0.262961,2,6.66,3.651556,0.000174548468622,2020-07-01
Iceland,JUL2020,July 2020,2020,7,July,Solar,0.0,3,0.0,0.0,0.0,2020-07-01
Iceland,JUL2020,July 2020,2020,7,July,Geothermal,454.764426,4,5849.347001,3355.777356,0.3018639043132173,2020-07-01
Iceland,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
India,JUL2020,July 2020,2020,7,July,Hydro,19593.071087,1,168049.492955,85046.595954,0.1455363649230568,2020-07-01
India,JUL2020,July 2020,2020,7,July,Wind,7942.126932,2,67956.853445,40298.768097,0.0589937268286495,2020-07-01
India,JUL2020,July 2020,2020,7,July,Solar,4690.653221,3,58287.601886,26985.649661,0.0348419405956176,2020-07-01
India,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
India,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Ireland,JUL2020,July 2020,2020,7,July,Hydro,68.593772,1,1211.496011,526.581564,0.0257090957148999,2020-07-01
Ireland,JUL2020,July 2020,2020,7,July,Wind,765.417815,2,11549.419999,5401.80253,0.2868802705255017,2020-07-01
Ireland,JUL2020,July 2020,2020,7,July,Solar,8.6103,3,63.84378,28.01592,0.0032271592650423,2020-07-01
Ireland,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Ireland,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Italy,JUL2020,July 2020,2020,7,July,Hydro,4916.703665,1,48951.848,27213.032593,0.1903411796876015,2020-07-01
Italy,JUL2020,July 2020,2020,7,July,Wind,978.217127,2,18608.198001,12510.249776,0.0378698849127805,2020-07-01
Italy,JUL2020,July 2020,2020,7,July,Solar,3089.418192,3,24551.025,15062.859188,0.119601168441299,2020-07-01
Italy,JUL2020,July 2020,2020,7,July,Geothermal,463.070114,4,5646.854998,3327.884172,0.0179269115615557,2020-07-01
Italy,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Japan,JUL2020,July 2020,2020,7,July,Hydro,10769.550285,1,85158.942414,46663.733904,0.1337887569350504,2020-07-01
Japan,JUL2020,July 2020,2020,7,July,Wind,448.458487,2,8542.859079,4390.738001,0.0055711428912933,2020-07-01
Japan,JUL2020,July 2020,2020,7,July,Solar,5256.519131,3,75839.345347,41195.806063,0.0653010703075798,2020-07-01
Japan,JUL2020,July 2020,2020,7,July,Geothermal,157.445079,4,2524.984661,1501.393932,0.0019559202424904,2020-07-01
Japan,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Korea,JUL2020,July 2020,2020,7,July,Hydro,596.956165,1,7092.728002,3573.358659,0.0126880618816712,2020-07-01
Korea,JUL2020,July 2020,2020,7,July,Wind,157.508529,2,3149.660001,1583.573355,0.003347780088414,2020-07-01
Korea,JUL2020,July 2020,2020,7,July,Solar,1294.70006,3,17965.577,7731.776423,0.0275183262065541,2020-07-01
Korea,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Korea,JUL2020,July 2020,2020,7,July,Other renewables,39.507178,5,457.263001,273.790931,0.00083970909193,2020-07-01
Latvia,JUL2020,July 2020,2020,7,July,Hydro,114.911504,1,2584.009993,1231.936518,0.4425333726199955,2020-07-01
Latvia,JUL2020,July 2020,2020,7,July,Wind,12.932341,2,175.084,88.283686,0.0498034772793666,2020-07-01
Latvia,JUL2020,July 2020,2020,7,July,Solar,0.668886,3,4.847,2.255503,0.0025759333676313,2020-07-01
Latvia,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Latvia,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Lithuania,JUL2020,July 2020,2020,7,July,Hydro,71.456681,1,928.133561,519.323345,0.1533915349944213,2020-07-01
Lithuania,JUL2020,July 2020,2020,7,July,Wind,97.505011,2,1491.476382,891.4492,0.2093078365469833,2020-07-01
Lithuania,JUL2020,July 2020,2020,7,July,Solar,14.935705,3,108.2,59.392937,0.0320615327232152,2020-07-01
Lithuania,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Lithuania,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Luxembourg,JUL2020,July 2020,2020,7,July,Hydro,77.315897,1,1088.999,538.58776,0.4678060704677004,2020-07-01
Luxembourg,JUL2020,July 2020,2020,7,July,Wind,19.347929,2,351.135,158.141405,0.1170662048605355,2020-07-01
Luxembourg,JUL2020,July 2020,2020,7,July,Solar,24.780329,3,161.261,90.644975,0.1499353791935803,2020-07-01
Luxembourg,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Luxembourg,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Malta,JUL2020,July 2020,2020,7,July,Hydro,0.0,1,0.0,0.0,0.0,2020-07-01
Malta,JUL2020,July 2020,2020,7,July,Wind,0.0,2,0.0,0.0,0.0,2020-07-01
Malta,JUL2020,July 2020,2020,7,July,Solar,31.025647,3,237.073837,125.227042,0.1464374443210074,2020-07-01
Malta,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Malta,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Mexico,JUL2020,July 2020,2020,7,July,Hydro,2904.905483,1,26740.094498,15210.495208,0.0922621050709002,2020-07-01
Mexico,JUL2020,July 2020,2020,7,July,Wind,1558.653371,2,19766.918556,9899.537883,0.0495040688676048,2020-07-01
Mexico,JUL2020,July 2020,2020,7,July,Solar,1024.551128,3,11242.15161,3838.69721,0.0325405574726044,2020-07-01
Mexico,JUL2020,July 2020,2020,7,July,Geothermal,399.46454,4,4573.421076,3048.478521,0.0126873110251824,2020-07-01
Mexico,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Netherlands,JUL2020,July 2020,2020,7,July,Hydro,1.165146,1,46.285237,51.408041,0.0001101460779307,2020-07-01
Netherlands,JUL2020,July 2020,2020,7,July,Wind,869.07824,2,15339.467297,6315.677847,0.0821575661341329,2020-07-01
Netherlands,JUL2020,July 2020,2020,7,July,Solar,1153.343015,3,8391.633011,3599.188062,0.1090302928654649,2020-07-01
Netherlands,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Netherlands,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
New Zealand,JUL2020,July 2020,2020,7,July,Hydro,2188.074647,1,24025.512,14575.569289,0.5391295029079932,2020-07-01
New Zealand,JUL2020,July 2020,2020,7,July,Wind,179.552832,2,2281.748998,1171.698365,0.0442408256933121,2020-07-01
New Zealand,JUL2020,July 2020,2020,7,July,Solar,6.037174,3,158.873,75.259304,0.0014875263154534,2020-07-01
New Zealand,JUL2020,July 2020,2020,7,July,Geothermal,671.71087,4,7833.569999,4468.033935,0.1655058468583387,2020-07-01
New Zealand,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
North Macedonia,JUL2020,July 2020,2020,7,July,Hydro,146.129,1,1271.903,734.665077,0.303634941971429,2020-07-01
North Macedonia,JUL2020,July 2020,2020,7,July,Wind,9.30992,2,116.884,68.011668,0.0193446681969947,2020-07-01
North Macedonia,JUL2020,July 2020,2020,7,July,Solar,2.832759,3,23.534999,14.432758,0.0058860637832602,2020-07-01
North Macedonia,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
North Macedonia,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Norway,JUL2020,July 2020,2020,7,July,Hydro,10384.030696,1,141058.608999,71992.567743,0.9295257780815828,2020-07-01
Norway,JUL2020,July 2020,2020,7,July,Wind,505.910304,2,9905.292,2915.775781,0.0452865253129727,2020-07-01
Norway,JUL2020,July 2020,2020,7,July,Solar,3.606856,3,26.494479,9.066452,0.0003228674613914,2020-07-01
Norway,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Norway,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
OECD Americas,JUL2020,July 2020,2020,7,July,Hydro,69428.052429,1,784401.361719,480609.302334,0.1348985100851787,2020-07-01
OECD Americas,JUL2020,July 2020,2020,7,July,Wind,26437.230439,2,399144.192463,204158.246951,0.0513674641910303,2020-07-01
OECD Americas,JUL2020,July 2020,2020,7,July,Solar,12312.633778,3,112663.523075,68274.763555,0.0239234127095126,2020-07-01
OECD Americas,JUL2020,July 2020,2020,7,July,Geothermal,1795.823042,4,20706.890006,12499.661725,0.0034892791064558,2020-07-01
OECD Americas,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,1.0,0.0,2020-07-01
OECD Asia Oceania,JUL2020,July 2020,2020,7,July,Hydro,15160.285643,1,131157.78099,73292.995177,0.0984398135223289,2020-07-01
OECD Asia Oceania,JUL2020,July 2020,2020,7,July,Wind,2410.83405,2,36808.404141,17902.00861,0.0156541941163793,2020-07-01
OECD Asia Oceania,JUL2020,July 2020,2020,7,July,Solar,7942.502722,3,118561.481311,57889.287608,0.0515728070872648,2020-07-01
OECD Asia Oceania,JUL2020,July 2020,2020,7,July,Geothermal,829.155949,4,10358.55466,5969.427867,0.0053839326594863,2020-07-01
OECD Asia Oceania,JUL2020,July 2020,2020,7,July,Other renewables,39.507178,5,457.263001,273.790931,0.0002565307360754,2020-07-01
OECD Europe,JUL2020,July 2020,2020,7,July,Hydro,50834.016621,1,632777.811922,355260.723896,0.1852816697784085,2020-07-01
OECD Europe,JUL2020,July 2020,2020,7,July,Wind,30527.434871,2,489419.912855,251014.553814,0.1112675031981217,2020-07-01
OECD Europe,JUL2020,July 2020,2020,7,July,Solar,21565.182768,3,164421.389401,92177.913284,0.0786015612758203,2020-07-01
OECD Europe,JUL2020,July 2020,2020,7,July,Geothermal,1558.220278,4,20217.326998,11490.47784,0.0056794578548244,2020-07-01
OECD Europe,JUL2020,July 2020,2020,7,July,Other renewables,42.76175,5,513.141,295.218581,0.00015585957926,2020-07-01
OECD Total,JUL2020,July 2020,2020,7,July,Hydro,135422.354693,1,1548336.954631,909163.021407,0.1436026569644313,2020-07-01
OECD Total,JUL2020,July 2020,2020,7,July,Wind,59375.49936,2,925372.509459,473074.809375,0.0629621267922513,2020-07-01
OECD Total,JUL2020,July 2020,2020,7,July,Solar,41820.319268,3,395646.393787,218341.964447,0.0443465111472916,2020-07-01
OECD Total,JUL2020,July 2020,2020,7,July,Geothermal,4183.199269,4,51282.771664,29959.567432,0.0044358889712255,2020-07-01
OECD Total,JUL2020,July 2020,2020,7,July,Other renewables,82.268928,5,970.404001,570.009512,8.723845241945252e-05,2020-07-01
Poland,JUL2020,July 2020,2020,7,July,Hydro,245.555143,1,2909.884999,1795.751555,0.0213263667299327,2020-07-01
Poland,JUL2020,July 2020,2020,7,July,Wind,868.653815,2,15429.169,8736.599126,0.0754422391391133,2020-07-01
Poland,JUL2020,July 2020,2020,7,July,Solar,279.984861,3,1957.915999,423.438725,0.0243165740760528,2020-07-01
Poland,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Poland,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Portugal,JUL2020,July 2020,2020,7,July,Hydro,463.787685,1,13500.937,4993.560152,0.1177878004577812,2020-07-01
Portugal,JUL2020,July 2020,2020,7,July,Wind,741.477105,2,12215.630001,7312.688755,0.1883123681642244,2020-07-01
Portugal,JUL2020,July 2020,2020,7,July,Solar,206.352724,3,1714.473001,822.954689,0.0524072420733457,2020-07-01
Portugal,JUL2020,July 2020,2020,7,July,Geothermal,15.996303,4,193.189,117.406157,0.0040625687286763,2020-07-01
Portugal,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Republic of Turkiye,JUL2020,July 2020,2020,7,July,Hydro,7691.61803,1,88170.288704,61048.397269,0.2726687271398385,2020-07-01
Republic of Turkiye,JUL2020,July 2020,2020,7,July,Wind,2297.191801,2,21558.684978,12450.345476,0.0814357085767483,2020-07-01
Republic of Turkiye,JUL2020,July 2020,2020,7,July,Solar,1325.446835,3,10713.338,5237.687143,0.0469872398735039,2020-07-01
Republic of Turkiye,JUL2020,July 2020,2020,7,July,Geothermal,599.592569,4,8226.866999,4526.013906,0.0212556242332974,2020-07-01
Republic of Turkiye,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Romania,JUL2020,July 2020,2020,7,July,Hydro,1762.312508,1,15535.178998,11087.678157,0.4062365851739147,2020-07-01
Romania,JUL2020,July 2020,2020,7,July,Wind,367.761942,2,6874.550001,3945.02836,0.0847740425133538,2020-07-01
Romania,JUL2020,July 2020,2020,7,July,Solar,207.964619,3,1733.375001,1126.159502,0.0479386239818677,2020-07-01
Romania,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Romania,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Serbia,JUL2020,July 2020,2020,7,July,Hydro,846.401661,1,9672.329998,6843.158449,0.3204994975017745,2020-07-01
Serbia,JUL2020,July 2020,2020,7,July,Wind,39.962779,2,975.63,421.31603,0.0151323552143578,2020-07-01
Serbia,JUL2020,July 2020,2020,7,July,Solar,1.682,3,13.261,8.416913,0.0006369081957626,2020-07-01
Serbia,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Serbia,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Slovak Republic,JUL2020,July 2020,2020,7,July,Hydro,378.055375,1,4143.331943,3061.970763,0.1822892248470889,2020-07-01
Slovak Republic,JUL2020,July 2020,2020,7,July,Wind,0.0,2,0.0,2.0,0.0,2020-07-01
Slovak Republic,JUL2020,July 2020,2020,7,July,Solar,84.896341,3,662.999999,377.0,0.0409349772986143,2020-07-01
Slovak Republic,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Slovak Republic,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Slovenia,JUL2020,July 2020,2020,7,July,Hydro,460.254048,1,5159.168,2648.761353,0.3123799660843654,2020-07-01
Slovenia,JUL2020,July 2020,2020,7,July,Wind,0.333451,2,6.251001,3.404642,0.0002263172100787,2020-07-01
Slovenia,JUL2020,July 2020,2020,7,July,Solar,48.734465,3,368.116999,193.505379,0.0330766683964932,2020-07-01
Slovenia,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Slovenia,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Spain,JUL2020,July 2020,2020,7,July,Hydro,2013.229598,1,33413.000001,14719.381324,0.0827661169422753,2020-07-01
Spain,JUL2020,July 2020,2020,7,July,Wind,4272.176149,2,55067.000001,30930.265216,0.1756339322138922,2020-07-01
Spain,JUL2020,July 2020,2020,7,July,Solar,2747.159212,3,20057.999999,9132.706481,0.1129387829511937,2020-07-01
Spain,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Spain,JUL2020,July 2020,2020,7,July,Other renewables,2.166667,5,26.000004,11.083331,8.907409988166133e-05,2020-07-01
Sweden,JUL2020,July 2020,2020,7,July,Hydro,4717.636221,1,71596.639127,38420.841904,0.4274489577693953,2020-07-01
Sweden,JUL2020,July 2020,2020,7,July,Wind,1765.498342,2,27512.399601,11415.985262,0.1599657944951782,2020-07-01
Sweden,JUL2020,July 2020,2020,7,July,Solar,87.591,3,679.0,473.942,0.007936322324582,2020-07-01
Sweden,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Sweden,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Switzerland,JUL2020,July 2020,2020,7,July,Hydro,4393.757246,1,40616.000002,23241.02284,0.693833373256249,2020-07-01
Switzerland,JUL2020,July 2020,2020,7,July,Wind,7.070486,2,145.45,80.393877,0.0011165248504357,2020-07-01
Switzerland,JUL2020,July 2020,2020,7,July,Solar,375.306006,3,2598.658999,1476.332839,0.059265866903178,2020-07-01
Switzerland,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
Switzerland,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
United Kingdom,JUL2020,July 2020,2020,7,July,Hydro,553.682587,1,8033.249001,3891.474346,0.0236301533198319,2020-07-01
United Kingdom,JUL2020,July 2020,2020,7,July,Wind,4558.579264,2,75369.123,34007.821234,0.1945517692954406,2020-07-01
United Kingdom,JUL2020,July 2020,2020,7,July,Solar,1539.569827,3,13157.994001,8406.391966,0.0657060054131649,2020-07-01
United Kingdom,JUL2020,July 2020,2020,7,July,Geothermal,0.0,4,0.0,0.0,0.0,2020-07-01
United Kingdom,JUL2020,July 2020,2020,7,July,Other renewables,0.939833,5,11.277996,8.161419,4.011034192960384e-05,2020-07-01
United States,JUL2020,July 2020,2020,7,July,Hydro,28844.355177,1,306347.339,198944.811294,0.0689709179782137,2020-07-01
United States,JUL2020,July 2020,2020,7,July,Wind,22599.665667,2,338080.283002,172794.400708,0.0540389853574056,2020-07-01
United States,JUL2020,July 2020,2020,7,July,Solar,10247.923956,3,89459.173999,58577.276438,0.0245042303174745,2020-07-01
United States,JUL2020,July 2020,2020,7,July,Geothermal,1384.5752,4,15889.697001,9327.35274,0.003310714417704,2020-07-01
United States,JUL2020,July 2020,2020,7,July,Other renewables,0.0,5,0.0,0.0,0.0,2020-07-01
Argentina,AUG2020,August 2020,2020,8,August,Hydro,1967.962889,1,23613.863132,17926.909943,0.1738229159600533,2020-08-01
Argentina,AUG2020,August 2020,2020,8,August,Wind,920.925222,2,9318.209669,2744.31246,0.081341934019163,2020-08-01
Argentina,AUG2020,August 2020,2020,8,August,Solar,85.835292,3,1331.154,386.090735,0.0075815152974272,2020-08-01
Argentina,AUG2020,August 2020,2020,8,August,Geothermal,0.0,4,0.0,0.0,0.0,2020-08-01
Argentina,AUG2020,August 2020,2020,8,August,Other renewables,0.0,5,0.0,0.0,0.0,2020-08-01
Australia,AUG2020,August 2020,2020,8,August,Hydro,1268.587093,1,14880.598574,9989.321289,0.0583712326443321,2020-08-01
Australia,AUG2020,August 2020,2020,8,August,Wind,2249.399019,2,22834.136063,12695.742973,0.1035011267042596,2020-08-01
Australia,AUG2020,August 2020,2020,8,August,Solar,1756.458573,3,24597.685964,10358.065837,0.0808195610379858,2020-08-01
Australia,AUG2020,August 2020,2020,8,August,Geothermal,0.0,4,0.0,0.0,0.0,2020-08-01
Australia,AUG2020,August 2020,2020,8,August,Other renewables,0.0,5,0.0,0.0,0.0,2020-08-01
Austria,AUG2020,August 2020,2020,8,August,Hydro,4090.682564,1,41935.609708,30471.888951,0.7068757100121527,2020-08-01
Austria,AUG2020,August 2020,2020,8,August,Wind,395.213596,2,7153.627588,4769.554323,0.0682934661656518,2020-08-01
Austria,AUG2020,August 2020,2020,8,August,Solar,224.76566,3,1956.438484,1260.185569,0.0388398226978264,2020-08-01
Austria,AUG2020,August 2020,2020,8,August,Geothermal,0.005833,4,0.069996,0.128,1.0079506175294822e-06,2020-08-01
Austria,AUG2020,August 2020,2020,8,August,Other renewables,0.0,5,0.0,0.0,0.0,2020-08-01
Belgium,AUG2020,August 2020,2020,8,August,Hydro,77.443634,1,1278.999999,745.505013,0.011864497361342,2020-08-01
Belgium,AUG2020,August 2020,2020,8,August,Wind,659.146693,2,12596.9,5487.033803,0.1009824022441388,2020-08-01
Belgium,AUG2020,August 2020,2020,8,August,Solar,591.469335,3,5068.9,3331.226972,0.0906141150920457,2020-08-01
Belgium,AUG2020,August 2020,2020,8,August,Geothermal,0.0,4,0.0,0.0,0.0,2020-08-01
Belgium,AUG2020,August 2020,2020,8,August,Other renewables,0.0,5,0.0,0.0,0.0,2020-08-01
Brazil,AUG2020,August 2020,2020,8,August,Hydro,31137.445764,1,392363.94384,273444.467385,0.6179955007437332,2020-08-01
Brazil,AUG2020,August 2020,2020,8,August,Wind,6891.556893,2,56480.199931,32433.366389,0.136779078967277,2020-08-01
Brazil,AUG2020,August 2020,2020,8,August,Solar,999.351851,3,10642.309919,3971.303667,0.0198344768629661,2020-08-01
Brazil,AUG2020,August 2020,2020,8,August,Geothermal,0.0,4,0.0,0.0,0.0,2020-08-01
Brazil,AUG2020,August 2020,2020,8,August,Other renewables,0.0,5,0.0,0.0,0.0,2020-08-01
Bulgaria,AUG2020,August 2020,2020,8,August,Hydro,234.330371,1,3286.971002,2534.244321,0.0771990134473892,2020-08-01
Bulgaria,AUG2020,August 2020,2020,8,August,Wind,78.498123,2,1477.130999,866.707205,0.0258608289963054,2020-08-01
